mode,K,N,sample,k_eff_target,k_eff_actual,c,window_floored,query_ref,needle_lo,needle_hi,arm,outcome,first_code,needle_in_topk,keff_onset,prompt_hash,oom
neardup,16,131072,55,5200,5200,0.039669,0,2757,74210,74224,sparse,CORRECT,7942083,0.908,,eb8e307a0a5b,False
neardup,16,131072,56,dense,-,-,-,6795,81609,81623,dense,CORRECT,9178782,,,43357c7d8842,False
neardup,16,131072,56,1300,1300,0.009920,0,6795,81609,81623,sparse,CORRECT,9178782,0.518,,43357c7d8842,False
neardup,16,131072,56,2000,2000,0.015260,0,6795,81609,81623,sparse,CORRECT,9178782,0.547,,43357c7d8842,False
neardup,16,131072,56,2600,2600,0.019836,0,6795,81609,81623,sparse,CORRECT,9178782,0.572,,43357c7d8842,False
neardup,16,131072,56,3500,3500,0.026701,0,6795,81609,81623,sparse,CORRECT,9178782,0.594,,43357c7d8842,False
neardup,16,131072,56,5200,5200,0.039669,0,6795,81609,81623,sparse,CORRECT,9178782,0.635,,43357c7d8842,False
neardup,16,131072,57,dense,-,-,-,8985,43380,43394,dense,CORRECT,9498385,,,a310f9557085,False
neardup,16,131072,57,1300,1300,0.009920,0,8985,43380,43394,sparse,CORRECT,9498385,0.387,,a310f9557085,False
neardup,16,131072,57,2000,2000,0.015260,0,8985,43380,43394,sparse,CORRECT,9498385,0.424,,a310f9557085,False
neardup,16,131072,57,2600,2600,0.019836,0,8985,43380,43394,sparse,CORRECT,9498385,0.438,,a310f9557085,False
neardup,16,131072,57,3500,3500,0.026701,0,8985,43380,43394,sparse,CORRECT,9498385,0.461,,a310f9557085,False
neardup,16,131072,57,5200,5200,0.039669,0,8985,43380,43394,sparse,CORRECT,9498385,0.502,,a310f9557085,False
neardup,16,131072,58,dense,-,-,-,5794,50893,50907,dense,WRONG_NEEDLE,3628376,,,644febb7434b,False
neardup,16,131072,58,1300,1300,0.009920,0,5794,50893,50907,sparse,WRONG_NEEDLE,3628376,0.355,,644febb7434b,False
neardup,16,131072,58,2000,2000,0.015260,0,5794,50893,50907,sparse,WRONG_NEEDLE,3628376,0.391,,644febb7434b,False
neardup,16,131072,58,2600,2600,0.019836,0,5794,50893,50907,sparse,WRONG_NEEDLE,3628376,0.410,,644febb7434b,False
neardup,16,131072,58,3500,3500,0.026701,0,5794,50893,50907,sparse,WRONG_NEEDLE,3628376,0.422,,644febb7434b,False
neardup,16,131072,58,5200,5200,0.039669,0,5794,50893,50907,sparse,WRONG_NEEDLE,3628376,0.447,,644febb7434b,False
neardup,16,131072,59,dense,-,-,-,1934,51486,51500,dense,CORRECT,6069664,,,550c08cbd6f5,False
neardup,16,131072,59,1300,1300,0.009920,0,1934,51486,51500,sparse,CORRECT,6069664,0.371,,550c08cbd6f5,False
neardup,16,131072,59,2000,2000,0.015260,0,1934,51486,51500,sparse,CORRECT,6069664,0.389,,550c08cbd6f5,False
neardup,16,131072,59,2600,2600,0.019836,0,1934,51486,51500,sparse,CORRECT,6069664,0.404,,550c08cbd6f5,False
neardup,16,131072,59,3500,3500,0.026701,0,1934,51486,51500,sparse,CORRECT,6069664,0.432,,550c08cbd6f5,False
neardup,16,131072,59,5200,5200,0.039669,0,1934,51486,51500,sparse,CORRECT,6069664,0.455,,550c08cbd6f5,False
neardup,16,131072,60,dense,-,-,-,2780,125706,125720,dense,WRONG_NEEDLE,1901089,,,bd0071d41e85,False
neardup,16,131072,60,1300,1300,0.009920,0,2780,125706,125720,sparse,WRONG_NEEDLE,1901089,0.863,,bd0071d41e85,False
neardup,16,131072,60,2000,2000,0.015260,0,2780,125706,125720,sparse,WRONG_NEEDLE,1901089,0.896,,bd0071d41e85,False
neardup,16,131072,60,2600,2600,0.019836,0,2780,125706,125720,sparse,WRONG_NEEDLE,1901089,0.936,,bd0071d41e85,False
neardup,16,131072,60,3500,3500,0.026701,0,2780,125706,125720,sparse,WRONG_NEEDLE,1901089,0.963,,bd0071d41e85,False
neardup,16,131072,60,5200,5200,0.039669,0,2780,125706,125720,sparse,WRONG_NEEDLE,1901089,0.982,,bd0071d41e85,False
neardup,16,131072,61,dense,-,-,-,4386,30806,30820,dense,WRONG_NEEDLE,4759353,,,2f83ce36a402,False
neardup,16,131072,61,1300,1300,0.009920,0,4386,30806,30820,sparse,WRONG_NEEDLE,9626355,0.389,,2f83ce36a402,False
neardup,16,131072,61,2000,2000,0.015260,0,4386,30806,30820,sparse,WRONG_NEEDLE,9626355,0.426,,2f83ce36a402,False
neardup,16,131072,61,2600,2600,0.019836,0,4386,30806,30820,sparse,WRONG_NEEDLE,9626355,0.441,,2f83ce36a402,False
neardup,16,131072,61,3500,3500,0.026701,0,4386,30806,30820,sparse,WRONG_NEEDLE,9626355,0.461,,2f83ce36a402,False
neardup,16,131072,61,5200,5200,0.039669,0,4386,30806,30820,sparse,WRONG_NEEDLE,9626355,0.500,,2f83ce36a402,False
neardup,16,131072,62,dense,-,-,-,7729,82923,82937,dense,CORRECT,5393488,,,308f40402b27,False
neardup,16,131072,62,1300,1300,0.009920,0,7729,82923,82937,sparse,CORRECT,5393488,0.574,,308f40402b27,False
neardup,16,131072,62,2000,2000,0.015260,0,7729,82923,82937,sparse,CORRECT,5393488,0.621,,308f40402b27,False
neardup,16,131072,62,2600,2600,0.019836,0,7729,82923,82937,sparse,CORRECT,5393488,0.660,,308f40402b27,False
neardup,16,131072,62,3500,3500,0.026701,0,7729,82923,82937,sparse,CORRECT,5393488,0.701,,308f40402b27,False
neardup,16,131072,62,5200,5200,0.039669,0,7729,82923,82937,sparse,CORRECT,5393488,0.756,,308f40402b27,False
neardup,16,131072,63,dense,-,-,-,6076,94009,94023,dense,CORRECT,5441851,,,c2712d8590b9,False
neardup,16,131072,63,1300,1300,0.009920,0,6076,94009,94023,sparse,CORRECT,5441851,0.564,,c2712d8590b9,False
neardup,16,131072,63,2000,2000,0.015260,0,6076,94009,94023,sparse,CORRECT,5441851,0.617,,c2712d8590b9,False
neardup,16,131072,63,2600,2600,0.019836,0,6076,94009,94023,sparse,CORRECT,5441851,0.660,,c2712d8590b9,False
neardup,16,131072,63,3500,3500,0.026701,0,6076,94009,94023,sparse,CORRECT,5441851,0.715,,c2712d8590b9,False
neardup,16,131072,63,5200,5200,0.039669,0,6076,94009,94023,sparse,CORRECT,5441851,0.771,,c2712d8590b9,False
neardup,16,131072,64,dense,-,-,-,8580,6677,6691,dense,WRONG_NEEDLE,5152830,,,d6e26ca4be59,False
neardup,16,131072,64,1300,1300,0.009920,0,8580,6677,6691,sparse,WRONG_NEEDLE,5152830,0.316,,d6e26ca4be59,False
neardup,16,131072,64,2000,2000,0.015260,0,8580,6677,6691,sparse,WRONG_NEEDLE,5152830,0.350,,d6e26ca4be59,False
neardup,16,131072,64,2600,2600,0.019836,0,8580,6677,6691,sparse,WRONG_NEEDLE,5152830,0.361,,d6e26ca4be59,False
neardup,16,131072,64,3500,3500,0.026701,0,8580,6677,6691,sparse,WRONG_NEEDLE,5152830,0.387,,d6e26ca4be59,False
neardup,16,131072,64,5200,5200,0.039669,0,8580,6677,6691,sparse,WRONG_NEEDLE,5152830,0.410,,d6e26ca4be59,False
neardup,16,131072,65,dense,-,-,-,6366,34920,34934,dense,CORRECT,3550810,,,2c575179cca3,False
neardup,16,131072,65,1300,1300,0.009920,0,6366,34920,34934,sparse,CORRECT,3550810,0.418,,2c575179cca3,False
neardup,16,131072,65,2000,2000,0.015260,0,6366,34920,34934,sparse,CORRECT,3550810,0.451,,2c575179cca3,False
neardup,16,131072,65,2600,2600,0.019836,0,6366,34920,34934,sparse,CORRECT,3550810,0.475,,2c575179cca3,False
neardup,16,131072,65,3500,3500,0.026701,0,6366,34920,34934,sparse,CORRECT,3550810,0.494,,2c575179cca3,False
neardup,16,131072,65,5200,5200,0.039669,0,6366,34920,34934,sparse,CORRECT,3550810,0.527,,2c575179cca3,False
neardup,16,131072,66,dense,-,-,-,5652,102565,102579,dense,CORRECT,6598720,,,4c24a4361ce7,False
neardup,16,131072,66,1300,1300,0.009920,0,5652,102565,102579,sparse,CORRECT,6598720,0.689,,4c24a4361ce7,False
neardup,16,131072,66,2000,2000,0.015260,0,5652,102565,102579,sparse,CORRECT,6598720,0.744,,4c24a4361ce7,False
neardup,16,131072,66,2600,2600,0.019836,0,5652,102565,102579,sparse,CORRECT,6598720,0.791,,4c24a4361ce7,False
neardup,16,131072,66,3500,3500,0.026701,0,5652,102565,102579,sparse,CORRECT,6598720,0.840,,4c24a4361ce7,False
neardup,16,131072,66,5200,5200,0.039669,0,5652,102565,102579,sparse,CORRECT,6598720,0.889,,4c24a4361ce7,False
neardup,16,131072,67,dense,-,-,-,6668,105589,105603,dense,CORRECT,8772223,,,015f40d92928,False
neardup,16,131072,67,1300,1300,0.009920,0,6668,105589,105603,sparse,CORRECT,8772223,0.602,,015f40d92928,False
neardup,16,131072,67,2000,2000,0.015260,0,6668,105589,105603,sparse,CORRECT,8772223,0.645,,015f40d92928,False
neardup,16,131072,67,2600,2600,0.019836,0,6668,105589,105603,sparse,CORRECT,8772223,0.680,,015f40d92928,False
neardup,16,131072,67,3500,3500,0.026701,0,6668,105589,105603,sparse,CORRECT,8772223,0.727,,015f40d92928,False
neardup,16,131072,67,5200,5200,0.039669,0,6668,105589,105603,sparse,CORRECT,8772223,0.766,,015f40d92928,False
neardup,16,131072,68,dense,-,-,-,8018,107605,107619,dense,CORRECT,6692069,,,41ed353bf1af,False
neardup,16,131072,68,1300,1300,0.009920,0,8018,107605,107619,sparse,CORRECT,6692069,0.768,,41ed353bf1af,False
neardup,16,131072,68,2000,2000,0.015260,0,8018,107605,107619,sparse,CORRECT,6692069,0.828,,41ed353bf1af,False
neardup,16,131072,68,2600,2600,0.019836,0,8018,107605,107619,sparse,CORRECT,6692069,0.846,,41ed353bf1af,False
neardup,16,131072,68,3500,3500,0.026701,0,8018,107605,107619,sparse,CORRECT,6692069,0.885,,41ed353bf1af,False
neardup,16,131072,68,5200,5200,0.039669,0,8018,107605,107619,sparse,CORRECT,6692069,0.938,,41ed353bf1af,False
neardup,16,131072,69,dense,-,-,-,6502,19627,19641,dense,OTHER_CODE,5726229,,,432d125963a5,False
neardup,16,131072,69,1300,1300,0.009920,0,6502,19627,19641,sparse,OTHER_CODE,5726229,0.473,,432d125963a5,False
neardup,16,131072,69,2000,2000,0.015260,0,6502,19627,19641,sparse,OTHER_CODE,5726229,0.520,,432d125963a5,False
neardup,16,131072,69,2600,2600,0.019836,0,6502,19627,19641,sparse,OTHER_CODE,5726229,0.545,,432d125963a5,False
neardup,16,131072,69,3500,3500,0.026701,0,6502,19627,19641,sparse,OTHER_CODE,5726229,0.578,,432d125963a5,False
neardup,16,131072,69,5200,5200,0.039669,0,6502,19627,19641,sparse,OTHER_CODE,5726229,0.641,,432d125963a5,False
neardup,16,131072,70,dense,-,-,-,7427,1905,1919,dense,CORRECT,2812085,,,c3b59b43ad3f,False
neardup,16,131072,70,1300,1300,0.009920,0,7427,1905,1919,sparse,CORRECT,2812085,0.445,,c3b59b43ad3f,False
neardup,16,131072,70,2000,2000,0.015260,0,7427,1905,1919,sparse,CORRECT,2812085,0.473,,c3b59b43ad3f,False
neardup,16,131072,70,2600,2600,0.019836,0,7427,1905,1919,sparse,CORRECT,2812085,0.482,,c3b59b43ad3f,False
neardup,16,131072,70,3500,3500,0.026701,0,7427,1905,1919,sparse,CORRECT,2812085,0.496,,c3b59b43ad3f,False
neardup,16,131072,70,5200,5200,0.039669,0,7427,1905,1919,sparse,CORRECT,2812085,0.529,,c3b59b43ad3f,False
neardup,16,131072,71,dense,-,-,-,3829,118508,118522,dense,CORRECT,4407966,,,cb0b626acedd,False
neardup,16,131072,71,1300,1300,0.009920,0,3829,118508,118522,sparse,CORRECT,4407966,0.602,,cb0b626acedd,False
neardup,16,131072,71,2000,2000,0.015260,0,3829,118508,118522,sparse,CORRECT,4407966,0.650,,cb0b626acedd,False
neardup,16,131072,71,2600,2600,0.019836,0,3829,118508,118522,sparse,CORRECT,4407966,0.684,,cb0b626acedd,False
neardup,16,131072,71,3500,3500,0.026701,0,3829,118508,118522,sparse,CORRECT,4407966,0.729,,cb0b626acedd,False
neardup,16,131072,71,5200,5200,0.039669,0,3829,118508,118522,sparse,CORRECT,4407966,0.812,,cb0b626acedd,False
neardup,16,131072,72,dense,-,-,-,1578,91411,91425,dense,CORRECT,6423463,,,2d82a505863c,False
neardup,16,131072,72,1300,1300,0.009920,0,1578,91411,91425,sparse,CORRECT,6423463,0.594,,2d82a505863c,False
neardup,16,131072,72,2000,2000,0.015260,0,1578,91411,91425,sparse,CORRECT,6423463,0.637,,2d82a505863c,False
neardup,16,131072,72,2600,2600,0.019836,0,1578,91411,91425,sparse,CORRECT,6423463,0.646,,2d82a505863c,False
neardup,16,131072,72,3500,3500,0.026701,0,1578,91411,91425,sparse,CORRECT,6423463,0.678,,2d82a505863c,False
neardup,16,131072,72,5200,5200,0.039669,0,1578,91411,91425,sparse,CORRECT,6423463,0.717,,2d82a505863c,False
neardup,16,131072,73,dense,-,-,-,8761,61777,61791,dense,CORRECT,7332165,,,49678fc46064,False
neardup,16,131072,73,1300,1300,0.009920,0,8761,61777,61791,sparse,CORRECT,7332165,0.379,,49678fc46064,False
neardup,16,131072,73,2000,2000,0.015260,0,8761,61777,61791,sparse,CORRECT,7332165,0.406,,49678fc46064,False
neardup,16,131072,73,2600,2600,0.019836,0,8761,61777,61791,sparse,CORRECT,7332165,0.432,,49678fc46064,False
neardup,16,131072,73,3500,3500,0.026701,0,8761,61777,61791,sparse,CORRECT,7332165,0.447,,49678fc46064,False
neardup,16,131072,73,5200,5200,0.039669,0,8761,61777,61791,sparse,CORRECT,7332165,0.471,,49678fc46064,False
neardup,16,131072,74,dense,-,-,-,4147,110050,110064,dense,WRONG_NEEDLE,4849005,,,06aeec60d11e,False
neardup,16,131072,74,1300,1300,0.009920,0,4147,110050,110064,sparse,WRONG_NEEDLE,4849005,0.549,,06aeec60d11e,False
neardup,16,131072,74,2000,2000,0.015260,0,4147,110050,110064,sparse,WRONG_NEEDLE,4849005,0.590,,06aeec60d11e,False
neardup,16,131072,74,2600,2600,0.019836,0,4147,110050,110064,sparse,WRONG_NEEDLE,4849005,0.633,,06aeec60d11e,False
neardup,16,131072,74,3500,3500,0.026701,0,4147,110050,110064,sparse,WRONG_NEEDLE,4849005,0.676,,06aeec60d11e,False
neardup,16,131072,74,5200,5200,0.039669,0,4147,110050,110064,sparse,WRONG_NEEDLE,4849005,0.727,,06aeec60d11e,False
neardup,16,131072,75,dense,-,-,-,2858,124264,124278,dense,CORRECT,7862187,,,e43b5610d3d1,False
neardup,16,131072,75,1300,1300,0.009920,0,2858,124264,124278,sparse,CORRECT,7862187,0.850,,e43b5610d3d1,False
neardup,16,131072,75,2000,2000,0.015260,0,2858,124264,124278,sparse,CORRECT,7862187,0.891,,e43b5610d3d1,False
neardup,16,131072,75,2600,2600,0.019836,0,2858,124264,124278,sparse,CORRECT,7862187,0.920,,e43b5610d3d1,False
neardup,16,131072,75,3500,3500,0.026701,0,2858,124264,124278,sparse,CORRECT,7862187,0.934,,e43b5610d3d1,False
neardup,16,131072,75,5200,5200,0.039669,0,2858,124264,124278,sparse,CORRECT,7862187,0.961,,e43b5610d3d1,False
neardup,16,131072,76,dense,-,-,-,5463,3146,3160,dense,WRONG_NEEDLE,5289970,,,e57bf5dd8f17,False
neardup,16,131072,76,1300,1300,0.009920,0,5463,3146,3160,sparse,WRONG_NEEDLE,5289970,0.354,,e57bf5dd8f17,False
neardup,16,131072,76,2000,2000,0.015260,0,5463,3146,3160,sparse,WRONG_NEEDLE,5289970,0.381,,e57bf5dd8f17,False
neardup,16,131072,76,2600,2600,0.019836,0,5463,3146,3160,sparse,WRONG_NEEDLE,5289970,0.395,,e57bf5dd8f17,False
neardup,16,131072,76,3500,3500,0.026701,0,5463,3146,3160,sparse,WRONG_NEEDLE,5289970,0.412,,e57bf5dd8f17,False
neardup,16,131072,76,5200,5200,0.039669,0,5463,3146,3160,sparse,WRONG_NEEDLE,5289970,0.441,,e57bf5dd8f17,False
neardup,16,131072,77,dense,-,-,-,2743,107458,107472,dense,CORRECT,5908390,,,b93c923dae97,False
neardup,16,131072,77,1300,1300,0.009920,0,2743,107458,107472,sparse,CORRECT,5908390,0.689,,b93c923dae97,False
neardup,16,131072,77,2000,2000,0.015260,0,2743,107458,107472,sparse,CORRECT,5908390,0.732,,b93c923dae97,False
neardup,16,131072,77,2600,2600,0.019836,0,2743,107458,107472,sparse,CORRECT,5908390,0.762,,b93c923dae97,False
neardup,16,131072,77,3500,3500,0.026701,0,2743,107458,107472,sparse,CORRECT,5908390,0.797,,b93c923dae97,False
neardup,16,131072,77,5200,5200,0.039669,0,2743,107458,107472,sparse,CORRECT,5908390,0.865,,b93c923dae97,False
neardup,16,131072,78,dense,-,-,-,4789,59637,59651,dense,CORRECT,6649849,,,723b9360dc76,False
neardup,16,131072,78,1300,1300,0.009920,0,4789,59637,59651,sparse,CORRECT,6649849,0.422,,723b9360dc76,False
neardup,16,131072,78,2000,2000,0.015260,0,4789,59637,59651,sparse,CORRECT,6649849,0.461,,723b9360dc76,False
neardup,16,131072,78,2600,2600,0.019836,0,4789,59637,59651,sparse,CORRECT,6649849,0.471,,723b9360dc76,False
neardup,16,131072,78,3500,3500,0.026701,0,4789,59637,59651,sparse,CORRECT,6649849,0.488,,723b9360dc76,False
neardup,16,131072,78,5200,5200,0.039669,0,4789,59637,59651,sparse,CORRECT,6649849,0.523,,723b9360dc76,False
neardup,16,131072,79,dense,-,-,-,2232,41717,41731,dense,WRONG_NEEDLE,4813689,,,95ebf8341218,False
neardup,16,131072,79,1300,1300,0.009920,0,2232,41717,41731,sparse,WRONG_NEEDLE,4813689,0.344,,95ebf8341218,False
neardup,16,131072,79,2000,2000,0.015260,0,2232,41717,41731,sparse,WRONG_NEEDLE,4813689,0.369,,95ebf8341218,False
neardup,16,131072,79,2600,2600,0.019836,0,2232,41717,41731,sparse,WRONG_NEEDLE,4813689,0.381,,95ebf8341218,False
neardup,16,131072,79,3500,3500,0.026701,0,2232,41717,41731,sparse,WRONG_NEEDLE,4813689,0.400,,95ebf8341218,False
neardup,16,131072,79,5200,5200,0.039669,0,2232,41717,41731,sparse,WRONG_NEEDLE,4813689,0.432,,95ebf8341218,False
neardup,16,131072,80,dense,-,-,-,1103,110948,110962,dense,CORRECT,5416146,,,6c4954a6a970,False
neardup,16,131072,80,1300,1300,0.009920,0,1103,110948,110962,sparse,CORRECT,5416146,0.586,,6c4954a6a970,False
neardup,16,131072,80,2000,2000,0.015260,0,1103,110948,110962,sparse,CORRECT,5416146,0.643,,6c4954a6a970,False
neardup,16,131072,80,2600,2600,0.019836,0,1103,110948,110962,sparse,CORRECT,5416146,0.660,,6c4954a6a970,False
neardup,16,131072,80,3500,3500,0.026701,0,1103,110948,110962,sparse,CORRECT,5416146,0.688,,6c4954a6a970,False
neardup,16,131072,80,5200,5200,0.039669,0,1103,110948,110962,sparse,CORRECT,5416146,0.725,,6c4954a6a970,False
neardup,16,131072,81,dense,-,-,-,5852,78556,78570,dense,WRONG_NEEDLE,7331643,,,562279b4ce59,False
neardup,16,131072,81,1300,1300,0.009920,0,5852,78556,78570,sparse,WRONG_NEEDLE,7331643,0.559,,562279b4ce59,False
neardup,16,131072,81,2000,2000,0.015260,0,5852,78556,78570,sparse,WRONG_NEEDLE,7331643,0.611,,562279b4ce59,False
neardup,16,131072,81,2600,2600,0.019836,0,5852,78556,78570,sparse,WRONG_NEEDLE,7331643,0.652,,562279b4ce59,False
neardup,16,131072,81,3500,3500,0.026701,0,5852,78556,78570,sparse,WRONG_NEEDLE,7331643,0.684,,562279b4ce59,False
neardup,16,131072,81,5200,5200,0.039669,0,5852,78556,78570,sparse,WRONG_NEEDLE,7331643,0.734,,562279b4ce59,False
neardup,16,131072,82,dense,-,-,-,9196,104239,104253,dense,WRONG_NEEDLE,1565942,,,75f3cb8edc55,False
neardup,16,131072,82,1300,1300,0.009920,0,9196,104239,104253,sparse,WRONG_NEEDLE,1565942,0.732,,75f3cb8edc55,False
neardup,16,131072,82,2000,2000,0.015260,0,9196,104239,104253,sparse,WRONG_NEEDLE,1565942,0.811,,75f3cb8edc55,False
neardup,16,131072,82,2600,2600,0.019836,0,9196,104239,104253,sparse,WRONG_NEEDLE,1565942,0.826,,75f3cb8edc55,False
neardup,16,131072,82,3500,3500,0.026701,0,9196,104239,104253,sparse,WRONG_NEEDLE,1565942,0.857,,75f3cb8edc55,False
neardup,16,131072,82,5200,5200,0.039669,0,9196,104239,104253,sparse,WRONG_NEEDLE,1565942,0.891,,75f3cb8edc55,False
neardup,16,131072,83,dense,-,-,-,3701,74802,74816,dense,CORRECT,3064774,,,0f238ae57fd2,False
neardup,16,131072,83,1300,1300,0.009920,0,3701,74802,74816,sparse,CORRECT,3064774,0.475,,0f238ae57fd2,False
neardup,16,131072,83,2000,2000,0.015260,0,3701,74802,74816,sparse,CORRECT,3064774,0.508,,0f238ae57fd2,False
neardup,16,131072,83,2600,2600,0.019836,0,3701,74802,74816,sparse,CORRECT,3064774,0.527,,0f238ae57fd2,False
neardup,16,131072,83,3500,3500,0.026701,0,3701,74802,74816,sparse,CORRECT,3064774,0.562,,0f238ae57fd2,False
neardup,16,131072,83,5200,5200,0.039669,0,3701,74802,74816,sparse,CORRECT,3064774,0.611,,0f238ae57fd2,False
neardup,16,131072,84,dense,-,-,-,6132,68932,68946,dense,CORRECT,3990081,,,a23c0b367caa,False
neardup,16,131072,84,1300,1300,0.009920,0,6132,68932,68946,sparse,CORRECT,3990081,0.555,,a23c0b367caa,False
neardup,16,131072,84,2000,2000,0.015260,0,6132,68932,68946,sparse,CORRECT,3990081,0.604,,a23c0b367caa,False
neardup,16,131072,84,2600,2600,0.019836,0,6132,68932,68946,sparse,CORRECT,3990081,0.639,,a23c0b367caa,False
neardup,16,131072,84,3500,3500,0.026701,0,6132,68932,68946,sparse,CORRECT,3990081,0.680,,a23c0b367caa,False
neardup,16,131072,84,5200,5200,0.039669,0,6132,68932,68946,sparse,CORRECT,3990081,0.744,,a23c0b367caa,False
neardup,16,131072,85,dense,-,-,-,5133,967,981,dense,WRONG_NEEDLE,6623217,,,acac80f9d958,False
neardup,16,131072,85,1300,1300,0.009920,0,5133,967,981,sparse,WRONG_NEEDLE,6623217,0.373,,acac80f9d958,False
neardup,16,131072,85,2000,2000,0.015260,0,5133,967,981,sparse,WRONG_NEEDLE,6623217,0.396,,acac80f9d958,False
neardup,16,131072,85,2600,2600,0.019836,0,5133,967,981,sparse,WRONG_NEEDLE,6623217,0.408,,acac80f9d958,False
neardup,16,131072,85,3500,3500,0.026701,0,5133,967,981,sparse,WRONG_NEEDLE,6623217,0.422,,acac80f9d958,False
neardup,16,131072,85,5200,5200,0.039669,0,5133,967,981,sparse,WRONG_NEEDLE,6623217,0.455,,acac80f9d958,False
neardup,16,131072,86,dense,-,-,-,9749,37657,37671,dense,CORRECT,4251242,,,e8e5f9343289,False
neardup,16,131072,86,1300,1300,0.009920,0,9749,37657,37671,sparse,CORRECT,4251242,0.332,,e8e5f9343289,False
neardup,16,131072,86,2000,2000,0.015260,0,9749,37657,37671,sparse,CORRECT,4251242,0.344,,e8e5f9343289,False
neardup,16,131072,86,2600,2600,0.019836,0,9749,37657,37671,sparse,CORRECT,4251242,0.361,,e8e5f9343289,False
neardup,16,131072,86,3500,3500,0.026701,0,9749,37657,37671,sparse,CORRECT,4251242,0.381,,e8e5f9343289,False
neardup,16,131072,86,5200,5200,0.039669,0,9749,37657,37671,sparse,CORRECT,4251242,0.406,,e8e5f9343289,False
neardup,16,131072,87,dense,-,-,-,9114,4933,4947,dense,CORRECT,4115864,,,701f16da55f9,False
neardup,16,131072,87,1300,1300,0.009920,0,9114,4933,4947,sparse,CORRECT,4115864,0.379,,701f16da55f9,False
neardup,16,131072,87,2000,2000,0.015260,0,9114,4933,4947,sparse,CORRECT,4115864,0.404,,701f16da55f9,False
neardup,16,131072,87,2600,2600,0.019836,0,9114,4933,4947,sparse,CORRECT,4115864,0.418,,701f16da55f9,False
neardup,16,131072,87,3500,3500,0.026701,0,9114,4933,4947,sparse,CORRECT,4115864,0.443,,701f16da55f9,False
neardup,16,131072,87,5200,5200,0.039669,0,9114,4933,4947,sparse,CORRECT,4115864,0.467,,701f16da55f9,False
neardup,16,131072,88,dense,-,-,-,5839,70667,70681,dense,CORRECT,4060573,,,8ffd4e418f20,False
neardup,16,131072,88,1300,1300,0.009920,0,5839,70667,70681,sparse,CORRECT,4060573,0.518,,8ffd4e418f20,False
neardup,16,131072,88,2000,2000,0.015260,0,5839,70667,70681,sparse,CORRECT,4060573,0.543,,8ffd4e418f20,False
