model,mode,K,N,sample,k_eff_target,k_eff_actual,c,window_floored,query_ref,needle_lo,needle_hi,arm,outcome,first_code,needle_in_topk,prompt_hash,oom
meta-llama/Llama-3.2-3B,semantic,16,49152,98,dense,-,-,-,copper wall,48239,48253,dense,CORRECT,8535605,,732f3917607d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,98,1300,1300,0.026443,0,copper wall,48239,48253,sparse,CORRECT,8535605,0.865,732f3917607d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,98,2000,2000,0.040675,0,copper wall,48239,48253,sparse,CORRECT,8535605,0.894,732f3917607d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,98,2600,2600,0.052875,0,copper wall,48239,48253,sparse,CORRECT,8535605,0.918,732f3917607d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,98,3500,3500,0.071174,0,copper wall,48239,48253,sparse,CORRECT,8535605,0.942,732f3917607d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,98,5200,5200,0.105740,0,copper wall,48239,48253,sparse,CORRECT,8535605,0.964,732f3917607d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,99,dense,-,-,-,blue ledge,31498,31512,dense,CORRECT,5296060,,11a0a5f7f4a8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,99,1300,1300,0.026443,0,blue ledge,31498,31512,sparse,CORRECT,5296060,0.807,11a0a5f7f4a8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,99,2000,2000,0.040675,0,blue ledge,31498,31512,sparse,CORRECT,5296060,0.857,11a0a5f7f4a8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,99,2600,2600,0.052875,0,blue ledge,31498,31512,sparse,CORRECT,5296060,0.890,11a0a5f7f4a8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,99,3500,3500,0.071174,0,blue ledge,31498,31512,sparse,CORRECT,5296060,0.921,11a0a5f7f4a8,False
meta-llama/Llama-3.2-3B,semantic,16,49152,99,5200,5200,0.105740,0,blue ledge,31498,31512,sparse,CORRECT,5296060,0.966,11a0a5f7f4a8,False
